StudentId,EnrollmentYear,Education,Major
908,2018,Undergraduate,Theoretical and Applied Mechanics
909,2018,Undergraduate,Theoretical and Applied Mechanics
910,2018,Undergraduate,Aerospace Engineering
911,2018,Undergraduate,Engineering  Mechanics (Engineering Structure Analysis )
1493,2018,Undergraduate,Theoretical and Applied Mechanics
3,2014,Undergraduate,Physics
8,2014,Undergraduate,Physics
18,2015,Undergraduate,Physics
67,2016,Undergraduate,Mathematics and Applied Mathematics
99,2016,Undergraduate,Physics
100,2016,Undergraduate,Physics
104,2016,Undergraduate,Physics
105,2016,Undergraduate,Physics
107,2016,Undergraduate,Physics
115,2016,Undergraduate,Material Chemistry
116,2016,Undergraduate,Material Chemistry
317,2016,Undergraduate,Physics
434,2017,Undergraduate,Astronomy
435,2017,Undergraduate,Astronomy
440,2017,Undergraduate,Chemistry
442,2017,Undergraduate,Chemistry
443,2017,Undergraduate,Chemistry
445,2017,Undergraduate,Material Chemistry
459,2017,Undergraduate,Physics
468,2017,Undergraduate,Space Science and Technology
469,2017,Undergraduate,Space Science and Technology
470,2017,Undergraduate,Space Science and Technology
475,2017,Undergraduate,Physics
511,2017,Undergraduate,Physics
612,2017,Undergraduate,Physics
710,2017,Undergraduate,Physics
712,2017,Undergraduate,Physics
725,2017,Undergraduate,Physics
778,2017,Undergraduate,Physics
898,2018,Undergraduate,Physics
913,2018,Undergraduate,Physics
914,2018,Undergraduate,Physics
915,2018,Undergraduate,Physics
917,2018,Undergraduate,Physics
918,2018,Undergraduate,Physics
919,2018,Undergraduate,Physics
920,2018,Undergraduate,Physics
921,2018,Undergraduate,Physics
922,2018,Undergraduate,Physics
923,2018,Undergraduate,Atmospheric Sciences
924,2018,Undergraduate,Physics
925,2018,Undergraduate,Physics
926,2018,Undergraduate,Physics
927,2018,Undergraduate,Physics
928,2018,Undergraduate,Physics
931,2018,Undergraduate,Physics
932,2018,Undergraduate,Physics
933,2018,Undergraduate,Physics
935,2018,Undergraduate,Physics
936,2018,Undergraduate,Physics
937,2018,Undergraduate,Physics
938,2018,Undergraduate,Physics
939,2018,Undergraduate,Physics
940,2018,Undergraduate,Physics
941,2018,Undergraduate,Physics
2359,2019,Undergraduate,Chemistry
2360,2019,Undergraduate,Chemistry
2361,2019,Undergraduate,Chemistry
2363,2019,Undergraduate,Chemistry
2365,2019,Undergraduate,Chemistry
2366,2019,Undergraduate,Chemistry
2367,2019,Undergraduate,Chemistry
2368,2019,Undergraduate,Chemistry
2369,2019,Undergraduate,Chemistry
2370,2019,Undergraduate,Chemistry
2371,2019,Undergraduate,Chemistry
2372,2019,Undergraduate,Chemistry
2373,2019,Undergraduate,Chemistry
2374,2019,Undergraduate,Finance
2375,2019,Undergraduate,Chemistry
2376,2019,Undergraduate,Chemistry
2377,2019,Undergraduate,Economics (National Development)
2378,2019,Undergraduate,Computer Science and Technology
2379,2019,Undergraduate,Chemistry
2380,2019,Undergraduate,Chemistry
2381,2019,Undergraduate,Chemistry
2573,2019,Undergraduate,Urban and Rural Planning
2780,2019,Undergraduate,Physical Geography
2782,2019,Undergraduate,Chemistry
2820,2019,Undergraduate,Urban and Rural Planning
2822,2019,Undergraduate,Electronic and Information Science and Technology
2824,2019,Undergraduate,Human Geography and Urban-Rural Planning
2828,2019,Undergraduate,Human Geography and Urban-Rural Planning
2830,2019,Undergraduate,Human Geography and Urban-Rural Planning
2847,2019,Undergraduate,Chemistry
2850,2019,Undergraduate,Chemistry
3609,2019,Undergraduate,Chemistry
3612,2019,Undergraduate,Chemistry
3623,2019,Undergraduate,Chemistry
3656,2019,Undergraduate,Chemistry
3735,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3736,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3737,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3738,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3739,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3740,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3741,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3742,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3743,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3744,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3745,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3746,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3747,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3748,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3749,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3750,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3751,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3752,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3753,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3754,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3755,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3756,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3757,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3758,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3759,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3760,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3761,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3762,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3763,2019,Undergraduate,Aerospace Engineering (Aeronautics science and technology)
3767,2019,Undergraduate,Chemistry
4509,2019,Undergraduate,
48,2015,Undergraduate,Mathematics and Applied Mathematics
98,2016,Undergraduate,Physics
394,2017,Undergraduate,Mathematics and Applied Mathematics
431,2017,Undergraduate,Physics
441,2017,Undergraduate,Intelligence Science and Technology
446,2017,Undergraduate,Material Chemistry
454,2017,Undergraduate,Material Chemistry
471,2017,Undergraduate,Physics
509,2017,Undergraduate,Environmental Sciences
746,2017,Undergraduate,German Language and Literature
836,2017,Undergraduate,
864,2018,Undergraduate,Information and Computing Science
869,2018,Undergraduate,Mathematics and Applied Mathematics
968,2018,Undergraduate,Astronomy
986,2018,Undergraduate,Mathematics and Applied Mathematics
1037,2018,Undergraduate,Chemistry
1130,2018,Undergraduate,Physics
1154,2018,Undergraduate,Physics
1201,2018,Undergraduate,Mathematics and Applied Mathematics
1827,2019,Undergraduate,Information and Computing Science
1828,2019,Undergraduate,Mathematics
1831,2019,Undergraduate,Data Science and Big Data Technology
1832,2019,Undergraduate,Statistics
1833,2019,Undergraduate,Statistics
1834,2019,Undergraduate,Mathematics and Applied Mathematics
1835,2019,Undergraduate,Statistics
1836,2019,Undergraduate,Mathematics and Applied Mathematics
1837,2019,Undergraduate,Statistics
1838,2019,Undergraduate,Information and Computing Science
1839,2019,Undergraduate,Information and Computing Science
1840,2019,Undergraduate,Mathematics and Applied Mathematics
1842,2019,Undergraduate,Information and Computing Science
1847,2019,Undergraduate,Mathematics
1848,2019,Undergraduate,Mathematics and Applied Mathematics
1850,2019,Undergraduate,Data Science and Big Data Technology
1851,2019,Undergraduate,Mathematics and Applied Mathematics
1852,2019,Undergraduate,Information and Computing Science
1853,2019,Undergraduate,Statistics
1855,2019,Undergraduate,Statistics
1857,2019,Undergraduate,Information and Computing Science
1858,2019,Undergraduate,Mathematics
1859,2019,Undergraduate,Mathematics and Applied Mathematics
1860,2019,Undergraduate,Statistics
1861,2019,Undergraduate,Information and Computing Science
1862,2019,Undergraduate,Information and Computing Science
1863,2019,Undergraduate,Information and Computing Science
1864,2019,Undergraduate,Statistics
1865,2019,Undergraduate,Mathematics and Applied Mathematics
1867,2019,Undergraduate,Mathematics and Applied Mathematics
1868,2019,Undergraduate,Mathematics and Applied Mathematics
1869,2019,Undergraduate,Information and Computing Science
1870,2019,Undergraduate,Mathematics and Applied Mathematics
1871,2019,Undergraduate,Mathematics and Applied Mathematics
1872,2019,Undergraduate,Information and Computing Science
1873,2019,Undergraduate,Mathematics and Applied Mathematics
1874,2019,Undergraduate,Mathematics and Applied Mathematics
1875,2019,Undergraduate,Mathematics and Applied Mathematics
1876,2019,Undergraduate,Statistics
1879,2019,Undergraduate,Information and Computing Science
1880,2019,Undergraduate,Mathematics
1881,2019,Undergraduate,Information and Computing Science
1884,2019,Undergraduate,Information and Computing Science
1886,2019,Undergraduate,Information and Computing Science
1894,2019,Undergraduate,Information and Computing Science
1895,2019,Undergraduate,Mathematics and Applied Mathematics
1897,2019,Undergraduate,Statistics
1901,2019,Undergraduate,Statistics
1902,2019,Undergraduate,Mathematics and Applied Mathematics
1903,2019,Undergraduate,Data Science and Big Data Technology
1904,2019,Undergraduate,Statistics
1905,2019,Undergraduate,Statistics
1906,2019,Undergraduate,Mathematics
1908,2019,Undergraduate,Information and Computing Science
1911,2019,Undergraduate,Statistics
1912,2019,Undergraduate,Information and Computing Science
1913,2019,Undergraduate,Statistics
1915,2019,Undergraduate,Information and Computing Science
1916,2019,Undergraduate,Mathematics
1918,2019,Undergraduate,Information and Computing Science
1922,2019,Undergraduate,Mathematics
1923,2019,Undergraduate,Mathematics and Applied Mathematics
1925,2019,Undergraduate,Mathematics and Applied Mathematics
1927,2019,Undergraduate,Information and Computing Science
1929,2019,Undergraduate,Intelligence Science and Technology
1932,2019,Undergraduate,Mathematics and Applied Mathematics
1936,2019,Undergraduate,Mathematics and Applied Mathematics
1937,2019,Undergraduate,Mathematics and Applied Mathematics
1938,2019,Undergraduate,Mathematics and Applied Mathematics
1941,2019,Undergraduate,Mathematics and Applied Mathematics
1943,2019,Undergraduate,Mathematics
1946,2019,Undergraduate,Statistics
1947,2019,Undergraduate,Information and Computing Science
1948,2019,Undergraduate,Mathematics and Applied Mathematics
1950,2019,Undergraduate,Data Science and Big Data Technology
1952,2019,Undergraduate,Mathematics and Applied Mathematics
1953,2019,Undergraduate,Statistics
1955,2019,Undergraduate,Mathematics and Applied Mathematics
1956,2019,Undergraduate,Mathematics and Applied Mathematics
1957,2019,Undergraduate,Statistics
1958,2019,Undergraduate,Mathematics and Applied Mathematics
1961,2019,Undergraduate,Mathematics
1963,2019,Undergraduate,Mathematics and Applied Mathematics
1965,2019,Undergraduate,Mathematics and Applied Mathematics
1966,2019,Undergraduate,Mathematics and Applied Mathematics
1967,2019,Undergraduate,Mathematics and Applied Mathematics
1968,2019,Undergraduate,Mathematics and Applied Mathematics
2083,2019,Undergraduate,Astronomy
2492,2019,Undergraduate,Mathematics and Applied Mathematics
3591,2019,Undergraduate,Information and Computing Science
3593,2019,Undergraduate,Mathematics and Applied Mathematics
3595,2019,Undergraduate,History
3606,2019,Undergraduate,Information and Computing Science
3653,2019,Undergraduate,Yuanpei Program
3660,2019,Undergraduate,Information and Computing Science
3662,2019,Undergraduate,Mathematics and Applied Mathematics
3670,2019,Undergraduate,Data Science and Big Data Technology
3683,2019,Undergraduate,Data Science and Big Data Technology
3693,2019,Undergraduate,Psychology
3765,2019,Undergraduate,Mathematics and Applied Mathematics
53,2015,Undergraduate,Information and Computing Science
150,2016,Undergraduate,Computer Science and Technology
158,2016,Undergraduate,Psychology
320,2016,Undergraduate,History
392,2017,Undergraduate,Information and Computing Science
429,2017,Undergraduate,Physics
843,2017,Undergraduate,
857,2018,Undergraduate,Mathematics and Applied Mathematics
1088,2018,Undergraduate,Physics
1135,2018,Undergraduate,Geology
1141,2018,Undergraduate,Geology
1163,2018,Undergraduate,Data Science and Big Data Technology
1187,2018,Undergraduate,Environmental Sciences
1449,2018,Undergraduate,Economics (National Development)
1646,2018,Undergraduate,Mathematics and Applied Mathematics
1820,2018,Undergraduate,
1826,2019,Undergraduate,Mathematics and Applied Mathematics
1829,2019,Undergraduate,Mathematics and Applied Mathematics
1830,2019,Undergraduate,Information and Computing Science
1843,2019,Undergraduate,Information and Computing Science
1844,2019,Undergraduate,Statistics
1845,2019,Undergraduate,Statistics
1846,2019,Undergraduate,Mathematics
1849,2019,Undergraduate,Mathematics
1854,2019,Undergraduate,Mathematics and Applied Mathematics
1856,2019,Undergraduate,Mathematics
1877,2019,Undergraduate,Mathematics and Applied Mathematics
1878,2019,Undergraduate,Statistics
1882,2019,Undergraduate,Mathematics and Applied Mathematics
1883,2019,Undergraduate,Mathematics and Applied Mathematics
1885,2019,Undergraduate,Mathematics
1887,2019,Undergraduate,Statistics
1888,2019,Undergraduate,Mathematics
1889,2019,Undergraduate,Statistics
1890,2019,Undergraduate,Data Science and Big Data Technology
1891,2019,Undergraduate,Mathematics
1892,2019,Undergraduate,Information and Computing Science
1893,2019,Undergraduate,Mathematics
1896,2019,Undergraduate,Statistics
1898,2019,Undergraduate,Data Science and Big Data Technology
1899,2019,Undergraduate,Mathematics and Applied Mathematics
1900,2019,Undergraduate,Mathematics and Applied Mathematics
1907,2019,Undergraduate,Mathematics
1909,2019,Undergraduate,Mathematics
1910,2019,Undergraduate,Statistics
1914,2019,Undergraduate,Information and Computing Science
1917,2019,Undergraduate,Information and Computing Science
1919,2019,Undergraduate,Mathematics and Applied Mathematics
